po_id,tracking_number,carrier,delivery_date,planned_lead_days,actual_lead_days,is_late,delay_days,has_defect,inspection_status,status
PO64016,TRK-21988768,Maersk Line,2025-04-06,17,16,False,0,False,Passed Inspection,Delivered
PO64017,TRK-14196384,Kuehne+Nagel,2024-09-16,8,5,False,0,False,Passed Inspection,Delivered
PO64018,TRK-74283291,Maersk Line,2024-02-26,18,15,False,0,False,Passed Inspection,Delivered
PO64019,TRK-26022046,DB Schenker Logistics,2023-10-22,18,15,False,0,False,Passed Inspection,Delivered
PO64020,TRK-44433103,Blue Dart Cargo,2025-12-11,30,40,True,10,False,Passed Inspection,Delivered
PO64021,TRK-73327930,DB Schenker Logistics,2024-08-17,24,23,False,0,False,Passed Inspection,Delivered
PO64022,TRK-21605361,DB Schenker Logistics,2024-10-01,18,22,True,4,False,Passed Inspection,Delivered
PO64023,TRK-85131218,Maersk Line,2023-03-06,28,48,True,20,False,Passed Inspection,Delivered
PO64024,TRK-27823426,DHL Express,2024-06-27,24,42,True,18,False,Passed Inspection,Delivered
PO64025,TRK-36479767,DB Schenker Logistics,2025-02-10,18,25,True,7,False,Passed Inspection,Delivered
PO64026,TRK-22223279,DHL Express,2024-08-02,18,37,True,19,False,Passed Inspection,Delivered
PO64027,TRK-18257819,DHL Express,2024-11-27,26,24,False,0,False,Passed Inspection,Delivered
PO64028,TRK-59593767,DB Schenker Logistics,2025-06-27,22,22,False,0,False,Passed Inspection,Delivered
PO64029,TRK-11069776,Kuehne+Nagel,2023-03-15,35,50,True,15,False,Passed Inspection,Delivered
PO64030,TRK-37732976,Maersk Line,2025-10-18,24,31,True,7,True,Major Defect - Rejected,Delivered
PO64031,TRK-42051984,Maersk Line,2025-07-23,22,40,True,18,False,Passed Inspection,Delivered
PO64032,TRK-46131896,DB Schenker Logistics,2024-04-10,8,6,False,0,False,Passed Inspection,Delivered
PO64033,TRK-44860831,Blue Dart Cargo,2025-05-03,19,18,False,0,False,Passed Inspection,Delivered
PO64034,TRK-36572928,FedEx Supply Chain,2023-03-31,17,17,False,0,False,Passed Inspection,Delivered
PO64035,TRK-29633810,DHL Express,2024-01-08,18,35,True,17,False,Passed Inspection,Delivered
PO64036,TRK-69620747,Maersk Line,2023-05-25,28,26,False,0,False,Passed Inspection,Delivered
PO64037,TRK-56543147,Kuehne+Nagel,2024-12-23,7,27,True,20,False,Passed Inspection,Delivered
PO64038,TRK-19024760,Kuehne+Nagel,2025-08-15,22,20,False,0,False,Passed Inspection,Delivered
PO64039,TRK-67623382,FedEx Supply Chain,2024-11-30,34,41,True,7,False,Passed Inspection,Delivered
PO64040,TRK-69924209,Maersk Line,2025-02-23,8,5,False,0,False,Passed Inspection,Delivered
PO64041,TRK-65106820,DB Schenker Logistics,2023-07-11,19,35,True,16,False,Passed Inspection,Delivered
PO64042,TRK-96724104,Maersk Line,2025-11-22,20,34,True,14,False,Passed Inspection,Delivered
PO64043,TRK-24369899,DHL Express,2023-08-23,13,23,True,10,False,Passed Inspection,Delivered
PO64044,TRK-39286579,Blue Dart Cargo,2024-08-22,24,23,False,0,False,Passed Inspection,Delivered
PO64045,TRK-18008087,DHL Express,2025-02-15,22,28,True,6,False,Passed Inspection,Delivered
PO64046,TRK-56901192,Blue Dart Cargo,2025-08-12,4,16,True,12,False,Passed Inspection,Delivered
PO64047,TRK-76126107,Maersk Line,2025-11-22,30,34,True,4,False,Passed Inspection,Delivered
PO64048,TRK-77683413,DB Schenker Logistics,2024-10-20,3,3,False,0,False,Passed Inspection,Delivered
PO64049,TRK-79122216,Maersk Line,2024-10-19,26,26,False,0,False,Passed Inspection,Delivered
PO64050,TRK-10671875,DB Schenker Logistics,2024-04-26,22,25,True,3,False,Passed Inspection,Delivered
PO64051,TRK-11684443,FedEx Supply Chain,2024-09-22,11,9,False,0,False,Passed Inspection,Delivered
PO64052,TRK-76380992,Maersk Line,2025-01-25,18,17,False,0,False,Passed Inspection,Delivered
PO64053,TRK-16048452,Blue Dart Cargo,2024-12-12,6,3,False,0,False,Passed Inspection,Delivered
PO64054,TRK-13274168,Blue Dart Cargo,2024-11-25,28,46,True,18,False,Passed Inspection,Delivered
PO64055,TRK-26198430,DHL Express,2024-05-18,22,21,False,0,False,Passed Inspection,Delivered
PO64056,TRK-62773829,FedEx Supply Chain,2023-08-25,24,22,False,0,False,Passed Inspection,Delivered
PO64057,TRK-13806706,DB Schenker Logistics,2023-03-16,11,15,True,4,False,Passed Inspection,Delivered
PO64058,TRK-94009112,FedEx Supply Chain,2024-05-04,30,29,False,0,False,Passed Inspection,Delivered
PO64059,TRK-23127973,Maersk Line,2024-03-25,7,15,True,8,False,Passed Inspection,Delivered
PO64060,TRK-42763779,Maersk Line,2024-11-10,5,14,True,9,False,Passed Inspection,Delivered
PO64061,TRK-49519470,FedEx Supply Chain,2025-10-01,21,19,False,0,False,Passed Inspection,Delivered
PO64062,TRK-31265678,Maersk Line,2025-02-12,5,5,False,0,False,Passed Inspection,Delivered
PO64063,TRK-58588456,DB Schenker Logistics,2025-07-03,21,33,True,12,False,Passed Inspection,Delivered
PO64064,TRK-16374498,Kuehne+Nagel,2024-10-19,24,24,False,0,False,Passed Inspection,Delivered
PO64065,TRK-76297392,Blue Dart Cargo,2025-11-04,21,23,True,2,False,Passed Inspection,Delivered
PO64066,TRK-86822955,DHL Express,2025-11-07,13,13,False,0,False,Passed Inspection,Delivered
PO64067,TRK-42697836,Maersk Line,2023-07-06,22,19,False,0,False,Passed Inspection,Delivered
PO64068,TRK-68896156,Kuehne+Nagel,2024-12-28,29,27,False,0,False,Passed Inspection,Delivered
PO64069,TRK-18499219,FedEx Supply Chain,2024-07-25,17,17,False,0,False,Passed Inspection,Delivered
PO64070,TRK-73201621,Blue Dart Cargo,2025-12-22,22,22,False,0,False,Passed Inspection,Delivered
PO64071,TRK-30881298,DB Schenker Logistics,2024-10-23,21,21,False,0,False,Passed Inspection,Delivered
PO64072,TRK-57628018,DB Schenker Logistics,2023-02-26,20,39,True,19,False,Passed Inspection,Delivered
PO64073,TRK-99897854,Blue Dart Cargo,2023-08-25,9,7,False,0,False,Passed Inspection,Delivered
PO64074,TRK-50099561,Maersk Line,2023-06-10,3,19,True,16,False,Passed Inspection,Delivered
PO64075,TRK-29651028,Maersk Line,2023-09-06,12,28,True,16,False,Passed Inspection,Delivered
PO64076,TRK-30889299,DHL Express,2023-05-05,23,20,False,0,False,Passed Inspection,Delivered
PO64077,TRK-19769530,Kuehne+Nagel,2025-05-31,22,25,True,3,False,Passed Inspection,Delivered
PO64078,TRK-64589311,DHL Express,2024-07-01,7,6,False,0,False,Passed Inspection,Delivered
PO64079,TRK-32524158,DHL Express,2025-02-09,38,35,False,0,False,Passed Inspection,Delivered
PO64080,TRK-82592846,DHL Express,2026-01-11,5,12,True,7,False,Passed Inspection,In Transit
PO64081,TRK-80803802,Blue Dart Cargo,2025-01-21,26,43,True,17,False,Passed Inspection,Delivered
PO64082,TRK-26468539,DHL Express,2024-06-14,7,6,False,0,False,Passed Inspection,Delivered
PO64083,TRK-39543200,FedEx Supply Chain,2023-11-22,35,33,False,0,False,Passed Inspection,Delivered
PO64084,TRK-40047798,FedEx Supply Chain,2025-04-27,21,21,False,0,False,Passed Inspection,Delivered
PO64085,TRK-75194646,Maersk Line,2024-07-31,21,23,True,2,False,Passed Inspection,Delivered
PO64086,TRK-24376890,DHL Express,2025-04-10,3,2,False,0,False,Passed Inspection,Delivered
PO64087,TRK-46920836,DHL Express,2023-01-27,2,1,False,0,False,Passed Inspection,Delivered
PO64088,TRK-42836308,Blue Dart Cargo,2023-08-21,34,54,True,20,False,Passed Inspection,Delivered
PO64089,TRK-91248683,DHL Express,2023-06-19,28,27,False,0,False,Passed Inspection,Delivered
PO64090,TRK-95400213,DB Schenker Logistics,2025-02-24,32,39,True,7,False,Passed Inspection,Delivered
PO64091,TRK-25109651,DB Schenker Logistics,2024-08-11,16,21,True,5,False,Passed Inspection,Delivered
PO64092,TRK-32058752,DHL Express,2024-01-29,28,46,True,18,False,Passed Inspection,Delivered
PO64093,TRK-99881946,Blue Dart Cargo,2024-01-02,21,27,True,6,False,Passed Inspection,Delivered
PO64094,TRK-87435359,DHL Express,2024-11-24,21,29,True,8,False,Passed Inspection,Delivered
PO64095,TRK-40296982,FedEx Supply Chain,2025-12-11,21,18,False,0,False,Passed Inspection,Delivered
PO64096,TRK-46071171,DHL Express,2026-02-02,18,39,True,21,True,Minor Defect - Accepted,In Transit
PO64097,TRK-61010014,Kuehne+Nagel,2024-06-24,26,24,False,0,False,Passed Inspection,Delivered
PO64098,TRK-80146744,DHL Express,2025-01-14,11,10,False,0,False,Passed Inspection,Delivered
PO64099,TRK-63709044,FedEx Supply Chain,2023-05-15,26,43,True,17,False,Passed Inspection,Delivered
PO64100,TRK-23291130,Blue Dart Cargo,2025-11-28,8,27,True,19,False,Passed Inspection,Delivered
PO64101,TRK-18253254,Kuehne+Nagel,2023-02-17,29,28,False,0,False,Passed Inspection,Delivered
PO64102,TRK-93378445,FedEx Supply Chain,2024-01-25,15,15,False,0,False,Passed Inspection,Delivered
PO64103,TRK-50525861,Kuehne+Nagel,2025-03-19,16,14,False,0,False,Passed Inspection,Delivered
PO64104,TRK-71547167,Kuehne+Nagel,2025-12-31,12,34,True,22,False,Passed Inspection,Delivered
PO64105,TRK-36529744,FedEx Supply Chain,2023-07-14,8,7,False,0,False,Passed Inspection,Delivered
PO64106,TRK-48830472,Blue Dart Cargo,2025-01-16,23,23,False,0,False,Passed Inspection,Delivered
PO64107,TRK-79865341,Kuehne+Nagel,2023-08-12,20,18,False,0,False,Passed Inspection,Delivered
PO64108,TRK-51032029,DHL Express,2023-03-09,13,12,False,0,False,Passed Inspection,Delivered
PO64109,TRK-99779292,Maersk Line,2024-04-30,24,21,False,0,False,Passed Inspection,Delivered
PO64110,TRK-55169609,Kuehne+Nagel,2024-10-14,21,21,False,0,False,Passed Inspection,Delivered
PO64111,TRK-68769826,Blue Dart Cargo,2023-11-21,24,35,True,11,False,Passed Inspection,Delivered
PO64112,TRK-35721908,Kuehne+Nagel,2025-12-25,7,24,True,17,False,Passed Inspection,Delivered
PO64113,TRK-68116833,Maersk Line,2024-12-15,30,39,True,9,False,Passed Inspection,Delivered
PO64114,TRK-75470061,Kuehne+Nagel,2024-05-07,16,13,False,0,False,Passed Inspection,Delivered
PO64115,TRK-15923984,Blue Dart Cargo,2024-07-15,21,30,True,9,False,Passed Inspection,Delivered
PO64116,TRK-73042298,Kuehne+Nagel,2024-06-09,19,17,False,0,False,Passed Inspection,Delivered
PO64117,TRK-38062196,Maersk Line,2023-06-15,33,43,True,10,False,Passed Inspection,Delivered
PO64118,TRK-66049279,FedEx Supply Chain,2024-11-30,22,36,True,14,False,Passed Inspection,Delivered
PO64119,TRK-95795886,DHL Express,2025-06-07,14,29,True,15,False,Passed Inspection,Delivered
PO64120,TRK-17201751,FedEx Supply Chain,2024-04-30,24,24,False,0,False,Passed Inspection,Delivered
PO64121,TRK-21891068,Kuehne+Nagel,2024-04-23,15,12,False,0,False,Passed Inspection,Delivered
PO64122,TRK-87715974,DB Schenker Logistics,2025-10-19,13,26,True,13,False,Passed Inspection,Delivered
PO64123,TRK-64185926,DB Schenker Logistics,2024-11-10,14,11,False,0,False,Passed Inspection,Delivered
PO64124,TRK-98274738,DB Schenker Logistics,2024-01-05,30,43,True,13,False,Passed Inspection,Delivered
PO64125,TRK-15907414,Kuehne+Nagel,2023-01-16,14,11,False,0,True,Major Defect - Rejected,Delivered
PO64126,TRK-35845248,DHL Express,2025-08-01,30,42,True,12,False,Passed Inspection,Delivered
PO64127,TRK-62848487,Maersk Line,2024-12-16,24,30,True,6,False,Passed Inspection,Delivered
PO64128,TRK-23661287,Kuehne+Nagel,2024-12-12,12,26,True,14,False,Passed Inspection,Delivered
PO64129,TRK-65306926,Blue Dart Cargo,2023-12-31,33,55,True,22,False,Passed Inspection,Delivered
PO64130,TRK-36599540,Blue Dart Cargo,2023-08-12,22,20,False,0,False,Passed Inspection,Delivered
PO64131,TRK-87608405,Kuehne+Nagel,2024-07-31,37,36,False,0,False,Passed Inspection,Delivered
PO64132,TRK-81815974,DHL Express,2025-05-06,18,27,True,9,False,Passed Inspection,Delivered
PO64133,TRK-35624155,Maersk Line,2023-12-14,7,21,True,14,False,Passed Inspection,Delivered
PO64134,TRK-45307566,Blue Dart Cargo,2024-09-10,23,41,True,18,False,Passed Inspection,Delivered
PO64135,TRK-33703046,DB Schenker Logistics,2026-01-27,11,32,True,21,False,Passed Inspection,In Transit
PO64136,TRK-40273063,DB Schenker Logistics,2023-09-12,16,14,False,0,False,Passed Inspection,Delivered
PO64137,TRK-25833904,Maersk Line,2023-10-01,18,21,True,3,False,Passed Inspection,Delivered
PO64138,TRK-20806143,DB Schenker Logistics,2023-09-26,13,10,False,0,False,Passed Inspection,Delivered
PO64139,TRK-98438160,Maersk Line,2025-10-20,27,24,False,0,False,Passed Inspection,Delivered
PO64140,TRK-91358901,Kuehne+Nagel,2024-08-03,3,2,False,0,False,Passed Inspection,Delivered
PO64141,TRK-68160265,Maersk Line,2025-10-15,14,13,False,0,False,Passed Inspection,Delivered
PO64142,TRK-50586973,FedEx Supply Chain,2025-11-08,7,5,False,0,False,Passed Inspection,Delivered
PO64143,TRK-80948181,Blue Dart Cargo,2024-04-18,9,13,True,4,False,Passed Inspection,Delivered
PO64144,TRK-63716761,Blue Dart Cargo,2023-03-03,2,1,False,0,False,Passed Inspection,Delivered
PO64145,TRK-72972393,DB Schenker Logistics,2023-12-23,5,24,True,19,False,Passed Inspection,Delivered
PO64146,TRK-62014331,Kuehne+Nagel,2024-09-11,25,24,False,0,False,Passed Inspection,Delivered
PO64147,TRK-85360373,Blue Dart Cargo,2024-03-14,24,21,False,0,False,Passed Inspection,Delivered
PO64148,TRK-70727468,Kuehne+Nagel,2023-01-22,21,19,False,0,False,Passed Inspection,Delivered
PO64149,TRK-76935673,Kuehne+Nagel,2026-01-28,19,40,True,21,False,Passed Inspection,In Transit
PO64150,TRK-79323444,FedEx Supply Chain,2024-01-06,20,38,True,18,False,Passed Inspection,Delivered
PO64151,TRK-87241528,Blue Dart Cargo,2024-12-14,38,36,False,0,False,Passed Inspection,Delivered
PO64152,TRK-17763297,DHL Express,2025-12-19,26,47,True,21,False,Passed Inspection,Delivered
PO64153,TRK-96054257,DB Schenker Logistics,2024-09-10,22,22,False,0,False,Passed Inspection,Delivered
PO64154,TRK-67442551,DHL Express,2025-03-26,35,55,True,20,False,Passed Inspection,Delivered
PO64155,TRK-65798431,DHL Express,2023-03-11,33,30,False,0,False,Passed Inspection,Delivered
PO64156,TRK-96982381,Blue Dart Cargo,2025-02-11,13,10,False,0,False,Passed Inspection,Delivered
PO64157,TRK-96408213,Maersk Line,2025-08-25,21,39,True,18,False,Passed Inspection,Delivered
PO64158,TRK-98223787,FedEx Supply Chain,2025-10-13,4,11,True,7,False,Passed Inspection,Delivered
PO64159,TRK-72892131,Blue Dart Cargo,2023-04-23,21,21,False,0,False,Passed Inspection,Delivered
PO64160,TRK-67992144,Blue Dart Cargo,2023-09-19,14,11,False,0,False,Passed Inspection,Delivered
PO64161,TRK-28614253,DHL Express,2023-02-23,4,2,False,0,False,Passed Inspection,Delivered
PO64162,TRK-30158420,DB Schenker Logistics,2025-10-24,24,22,False,0,False,Passed Inspection,Delivered
PO64163,TRK-30299992,Blue Dart Cargo,2023-10-29,4,1,False,0,False,Passed Inspection,Delivered
PO64164,TRK-46076934,Maersk Line,2024-08-05,4,1,False,0,False,Passed Inspection,Delivered
PO64165,TRK-17583507,DB Schenker Logistics,2024-07-08,20,34,True,14,False,Passed Inspection,Delivered
PO64166,TRK-60248736,DHL Express,2025-02-21,30,28,False,0,False,Passed Inspection,Delivered
PO64167,TRK-33070688,FedEx Supply Chain,2025-10-13,27,36,True,9,False,Passed Inspection,Delivered
PO64168,TRK-27654694,DB Schenker Logistics,2024-02-10,39,51,True,12,False,Passed Inspection,Delivered
PO64169,TRK-13962687,FedEx Supply Chain,2025-06-10,7,26,True,19,False,Passed Inspection,Delivered
PO64170,TRK-83686194,DHL Express,2023-11-24,3,9,True,6,False,Passed Inspection,Delivered
PO64171,TRK-74723538,DB Schenker Logistics,2023-09-05,33,31,False,0,False,Passed Inspection,Delivered
PO64172,TRK-95455885,Kuehne+Nagel,2023-05-09,15,12,False,0,False,Passed Inspection,Delivered
PO64173,TRK-95547263,Blue Dart Cargo,2024-02-20,11,8,False,0,False,Passed Inspection,Delivered
PO64174,TRK-43106033,Blue Dart Cargo,2024-10-12,22,37,True,15,False,Passed Inspection,Delivered
PO64175,TRK-19989634,Blue Dart Cargo,2025-05-21,19,17,False,0,False,Passed Inspection,Delivered
PO64176,TRK-63366159,FedEx Supply Chain,2025-08-27,36,41,True,5,False,Passed Inspection,Delivered
PO64177,TRK-36830049,Blue Dart Cargo,2024-09-04,21,35,True,14,False,Passed Inspection,Delivered
PO64178,TRK-13353921,DHL Express,2024-04-19,14,27,True,13,False,Passed Inspection,Delivered
PO64179,TRK-35629819,FedEx Supply Chain,2023-07-30,20,19,False,0,False,Passed Inspection,Delivered
PO64180,TRK-41522950,DHL Express,2025-10-16,21,19,False,0,False,Passed Inspection,Delivered
PO64181,TRK-59283240,FedEx Supply Chain,2024-03-26,18,17,False,0,False,Passed Inspection,Delivered
PO64182,TRK-55840157,Blue Dart Cargo,2025-05-02,13,15,True,2,False,Passed Inspection,Delivered
PO64183,TRK-46528020,Maersk Line,2024-12-13,21,27,True,6,False,Passed Inspection,Delivered
PO64184,TRK-48800342,Blue Dart Cargo,2025-11-13,21,28,True,7,False,Passed Inspection,Delivered
PO64185,TRK-45732900,Maersk Line,2025-12-11,11,10,False,0,False,Passed Inspection,Delivered
PO64186,TRK-91803559,Kuehne+Nagel,2025-02-14,4,2,False,0,False,Passed Inspection,Delivered
PO64187,TRK-13028041,DHL Express,2025-01-15,21,21,False,0,False,Passed Inspection,Delivered
PO64188,TRK-46127781,DHL Express,2023-07-05,18,35,True,17,False,Passed Inspection,Delivered
PO64189,TRK-56821307,Blue Dart Cargo,2023-02-28,26,41,True,15,False,Passed Inspection,Delivered
PO64190,TRK-62733998,FedEx Supply Chain,2024-09-07,21,18,False,0,False,Passed Inspection,Delivered
PO64191,TRK-12779314,Kuehne+Nagel,2025-02-13,3,3,False,0,False,Passed Inspection,Delivered
PO64192,TRK-28552748,DB Schenker Logistics,2025-04-13,13,16,True,3,False,Passed Inspection,Delivered
PO64193,TRK-34387727,DB Schenker Logistics,2023-11-05,32,34,True,2,False,Passed Inspection,Delivered
PO64194,TRK-81994183,DB Schenker Logistics,2024-08-06,32,32,False,0,False,Passed Inspection,Delivered
PO64195,TRK-12801662,DHL Express,2025-08-20,18,18,False,0,False,Passed Inspection,Delivered
PO64196,TRK-90307730,Blue Dart Cargo,2023-05-08,24,23,False,0,False,Passed Inspection,Delivered
PO64197,TRK-95245154,Kuehne+Nagel,2024-03-02,5,6,True,1,False,Passed Inspection,Delivered
PO64198,TRK-37439225,DB Schenker Logistics,2025-11-24,26,24,False,0,False,Passed Inspection,Delivered
PO64199,TRK-38110120,Maersk Line,2023-09-04,30,28,False,0,False,Passed Inspection,Delivered
PO64200,TRK-86395240,DHL Express,2024-02-06,33,55,True,22,False,Passed Inspection,Delivered
PO64201,TRK-54815937,DB Schenker Logistics,2024-07-01,28,35,True,7,False,Passed Inspection,Delivered
PO64202,TRK-52687454,FedEx Supply Chain,2025-02-13,22,21,False,0,False,Passed Inspection,Delivered
PO64203,TRK-38612493,DHL Express,2023-11-04,30,28,False,0,False,Passed Inspection,Delivered
PO64204,TRK-53110303,Maersk Line,2025-05-26,7,9,True,2,False,Passed Inspection,Delivered
PO64205,TRK-72554849,DHL Express,2023-09-27,13,11,False,0,False,Passed Inspection,Delivered
PO64206,TRK-88393640,Blue Dart Cargo,2024-02-12,4,4,False,0,False,Passed Inspection,Delivered
PO64207,TRK-79496931,DHL Express,2024-10-16,27,27,False,0,False,Passed Inspection,Delivered
PO64208,TRK-67609382,Kuehne+Nagel,2023-03-12,38,57,True,19,False,Passed Inspection,Delivered
PO64209,TRK-38875299,Maersk Line,2025-05-04,16,14,False,0,False,Passed Inspection,Delivered
PO64210,TRK-60885875,Maersk Line,2025-01-14,12,12,False,0,False,Passed Inspection,Delivered
PO64211,TRK-39053089,Blue Dart Cargo,2025-07-14,11,11,False,0,False,Passed Inspection,Delivered
PO64212,TRK-92256328,Blue Dart Cargo,2023-11-18,8,20,True,12,False,Passed Inspection,Delivered
PO64213,TRK-93675769,FedEx Supply Chain,2024-04-05,24,25,True,1,False,Passed Inspection,Delivered
PO64214,TRK-45733045,Kuehne+Nagel,2025-10-21,25,41,True,16,False,Passed Inspection,Delivered
PO64215,TRK-54386724,Kuehne+Nagel,2023-04-08,26,24,False,0,False,Passed Inspection,Delivered
PO64216,TRK-54196837,DB Schenker Logistics,2024-07-03,13,12,False,0,False,Passed Inspection,Delivered
PO64217,TRK-96838957,Maersk Line,2024-07-08,27,25,False,0,False,Passed Inspection,Delivered
PO64218,TRK-89445175,Maersk Line,2024-05-17,15,12,False,0,False,Passed Inspection,Delivered
PO64219,TRK-65399384,Maersk Line,2024-05-14,20,25,True,5,False,Passed Inspection,Delivered
PO64220,TRK-31905477,Maersk Line,2025-05-09,22,41,True,19,False,Passed Inspection,Delivered
PO64221,TRK-49670983,Kuehne+Nagel,2023-08-17,13,13,False,0,False,Passed Inspection,Delivered
PO64222,TRK-11016002,Kuehne+Nagel,2025-09-12,13,10,False,0,False,Passed Inspection,Delivered
PO64223,TRK-72646527,DHL Express,2025-10-02,27,24,False,0,False,Passed Inspection,Delivered
PO64224,TRK-89983179,FedEx Supply Chain,2023-08-06,24,21,False,0,False,Passed Inspection,Delivered
PO64225,TRK-70517761,DB Schenker Logistics,2025-12-28,28,26,False,0,True,Minor Defect - Accepted,Delivered
PO64226,TRK-95521796,DB Schenker Logistics,2023-10-24,11,10,False,0,False,Passed Inspection,Delivered
PO64227,TRK-37409587,Kuehne+Nagel,2023-03-19,9,21,True,12,False,Passed Inspection,Delivered
PO64228,TRK-55956985,DB Schenker Logistics,2024-04-09,32,29,False,0,False,Passed Inspection,Delivered
PO64229,TRK-17774087,DHL Express,2025-06-07,20,17,False,0,False,Passed Inspection,Delivered
PO64230,TRK-37184955,Maersk Line,2025-07-22,7,9,True,2,False,Passed Inspection,Delivered
PO64231,TRK-99991588,Blue Dart Cargo,2025-01-07,8,30,True,22,False,Passed Inspection,Delivered
PO64232,TRK-99955754,Kuehne+Nagel,2025-07-06,24,29,True,5,False,Passed Inspection,Delivered
PO64233,TRK-29908882,DHL Express,2023-10-24,12,10,False,0,False,Passed Inspection,Delivered
PO64234,TRK-24951975,DHL Express,2025-09-10,23,21,False,0,False,Passed Inspection,Delivered
PO64235,TRK-72932596,Maersk Line,2024-12-25,18,29,True,11,False,Passed Inspection,Delivered
PO64236,TRK-97292061,Kuehne+Nagel,2023-06-07,13,11,False,0,False,Passed Inspection,Delivered
PO64237,TRK-81004318,DB Schenker Logistics,2023-06-09,22,19,False,0,False,Passed Inspection,Delivered
PO64238,TRK-26586298,DB Schenker Logistics,2023-10-23,3,3,False,0,False,Passed Inspection,Delivered
PO64239,TRK-30903757,Maersk Line,2023-05-04,35,47,True,12,True,Major Defect - Rejected,Delivered
PO64240,TRK-80967107,Kuehne+Nagel,2023-11-22,18,16,False,0,False,Passed Inspection,Delivered
PO64241,TRK-28310516,DB Schenker Logistics,2026-02-07,36,46,True,10,False,Passed Inspection,In Transit
PO64242,TRK-98998883,Kuehne+Nagel,2023-09-23,4,3,False,0,False,Passed Inspection,Delivered
PO64243,TRK-11284421,Kuehne+Nagel,2024-12-27,18,30,True,12,False,Passed Inspection,Delivered
PO64244,TRK-92556134,Kuehne+Nagel,2026-01-06,24,31,True,7,False,Passed Inspection,In Transit
PO64245,TRK-20150625,Maersk Line,2023-10-25,22,20,False,0,False,Passed Inspection,Delivered
PO64246,TRK-40021682,Kuehne+Nagel,2025-03-18,34,45,True,11,False,Passed Inspection,Delivered
PO64247,TRK-72846222,FedEx Supply Chain,2024-05-24,19,17,False,0,False,Passed Inspection,Delivered
PO64248,TRK-25891648,Blue Dart Cargo,2023-12-11,13,32,True,19,True,Major Defect - Rejected,Delivered
PO64249,TRK-21207865,FedEx Supply Chain,2025-12-09,20,33,True,13,False,Passed Inspection,Delivered
PO64250,TRK-13429987,Maersk Line,2025-01-27,20,38,True,18,False,Passed Inspection,Delivered
PO64251,TRK-53066243,DHL Express,2024-04-27,4,2,False,0,False,Passed Inspection,Delivered
PO64252,TRK-65278363,DHL Express,2025-06-29,24,21,False,0,False,Passed Inspection,Delivered
PO64253,TRK-74254161,FedEx Supply Chain,2025-10-20,22,38,True,16,True,Minor Defect - Accepted,Delivered
PO64254,TRK-31563978,FedEx Supply Chain,2025-05-08,5,3,False,0,False,Passed Inspection,Delivered
PO64255,TRK-84818265,Maersk Line,2025-09-05,8,27,True,19,False,Passed Inspection,Delivered
PO64256,TRK-30550013,DHL Express,2024-01-31,32,43,True,11,False,Passed Inspection,Delivered
PO64257,TRK-39469390,Maersk Line,2024-02-03,25,22,False,0,False,Passed Inspection,Delivered
PO64258,TRK-90964908,DHL Express,2023-09-27,18,15,False,0,False,Passed Inspection,Delivered
PO64259,TRK-39685197,Maersk Line,2025-02-19,5,18,True,13,True,Major Defect - Rejected,Delivered
PO64260,TRK-64717039,Maersk Line,2025-07-07,24,39,True,15,False,Passed Inspection,Delivered
PO64261,TRK-63694299,Blue Dart Cargo,2025-01-17,26,24,False,0,False,Passed Inspection,Delivered
PO64262,TRK-16697641,Kuehne+Nagel,2024-11-24,37,37,False,0,True,Minor Defect - Accepted,Delivered
PO64263,TRK-87770249,Blue Dart Cargo,2025-05-16,13,22,True,9,False,Passed Inspection,Delivered
PO64264,TRK-72826485,DHL Express,2023-07-29,5,11,True,6,True,Minor Defect - Accepted,Delivered
PO64265,TRK-76178222,Blue Dart Cargo,2024-02-23,20,18,False,0,False,Passed Inspection,Delivered
PO64266,TRK-82669265,Blue Dart Cargo,2025-03-09,16,24,True,8,False,Passed Inspection,Delivered
PO64267,TRK-64820111,Maersk Line,2023-03-06,10,7,False,0,False,Passed Inspection,Delivered
PO64268,TRK-55905317,Blue Dart Cargo,2025-10-20,28,26,False,0,False,Passed Inspection,Delivered
PO64269,TRK-31018691,Kuehne+Nagel,2023-07-15,4,8,True,4,False,Passed Inspection,Delivered
PO64270,TRK-93942280,Blue Dart Cargo,2025-06-05,20,25,True,5,False,Passed Inspection,Delivered
PO64271,TRK-84117650,FedEx Supply Chain,2024-12-19,28,43,True,15,False,Passed Inspection,Delivered
PO64272,TRK-89893154,Blue Dart Cargo,2025-07-26,11,9,False,0,False,Passed Inspection,Delivered
PO64273,TRK-20326929,DHL Express,2025-05-18,6,20,True,14,False,Passed Inspection,Delivered
PO64274,TRK-12699088,Kuehne+Nagel,2024-09-02,31,46,True,15,False,Passed Inspection,Delivered
PO64275,TRK-30294201,Maersk Line,2025-04-27,20,20,False,0,False,Passed Inspection,Delivered
PO64276,TRK-56623726,DB Schenker Logistics,2024-02-16,24,32,True,8,False,Passed Inspection,Delivered
PO64277,TRK-76390855,DB Schenker Logistics,2024-10-13,15,12,False,0,False,Passed Inspection,Delivered
PO64278,TRK-20332728,Blue Dart Cargo,2025-10-21,22,23,True,1,False,Passed Inspection,Delivered
PO64279,TRK-93134634,DB Schenker Logistics,2023-04-30,29,27,False,0,False,Passed Inspection,Delivered
PO64280,TRK-21270145,Maersk Line,2024-02-29,14,35,True,21,False,Passed Inspection,Delivered
