po_id,tracking_number,carrier,delivery_date,planned_lead_days,actual_lead_days,is_late,delay_days,has_defect,inspection_status,status
PO68494,TRK-76422253,FedEx Supply Chain,2025-12-08,24,21,False,0,False,Passed Inspection,Delivered
PO68495,TRK-14713812,FedEx Supply Chain,2025-06-06,21,18,False,0,False,Passed Inspection,Delivered
PO68496,TRK-47389838,Blue Dart Cargo,2023-05-25,20,23,True,3,False,Passed Inspection,Delivered
PO68497,TRK-74152961,DHL Express,2024-10-03,31,31,False,0,False,Passed Inspection,Delivered
PO68498,TRK-16901555,DB Schenker Logistics,2025-06-18,8,5,False,0,False,Passed Inspection,Delivered
PO68499,TRK-26225834,Maersk Line,2024-07-01,27,25,False,0,False,Passed Inspection,Delivered
PO68500,TRK-40338828,Blue Dart Cargo,2024-03-16,26,23,False,0,False,Passed Inspection,Delivered
PO68501,TRK-89513163,Blue Dart Cargo,2023-11-23,27,25,False,0,False,Passed Inspection,Delivered
PO68502,TRK-85222781,Blue Dart Cargo,2024-08-03,19,16,False,0,False,Passed Inspection,Delivered
PO68503,TRK-71461087,Blue Dart Cargo,2026-01-09,20,27,True,7,False,Passed Inspection,In Transit
PO68504,TRK-44418089,Kuehne+Nagel,2024-12-07,24,41,True,17,False,Passed Inspection,Delivered
PO68505,TRK-52342807,Maersk Line,2025-03-08,8,7,False,0,False,Passed Inspection,Delivered
PO68506,TRK-68927886,Maersk Line,2025-05-19,18,16,False,0,False,Passed Inspection,Delivered
PO68507,TRK-74736313,Kuehne+Nagel,2025-05-26,15,25,True,10,False,Passed Inspection,Delivered
PO68508,TRK-52997619,Maersk Line,2024-03-25,11,11,False,0,False,Passed Inspection,Delivered
PO68509,TRK-63061519,DHL Express,2025-05-27,27,36,True,9,False,Passed Inspection,Delivered
PO68510,TRK-53790553,DHL Express,2024-01-22,23,27,True,4,False,Passed Inspection,Delivered
PO68511,TRK-95209080,FedEx Supply Chain,2024-10-20,17,19,True,2,False,Passed Inspection,Delivered
PO68512,TRK-37251473,Kuehne+Nagel,2023-12-09,11,11,False,0,False,Passed Inspection,Delivered
PO68513,TRK-94019551,Kuehne+Nagel,2025-11-14,23,20,False,0,False,Passed Inspection,Delivered
PO68514,TRK-51774952,DHL Express,2025-04-17,21,38,True,17,False,Passed Inspection,Delivered
PO68515,TRK-92482575,Blue Dart Cargo,2024-10-18,17,17,False,0,False,Passed Inspection,Delivered
PO68516,TRK-50756471,Blue Dart Cargo,2024-06-11,35,33,False,0,False,Passed Inspection,Delivered
PO68517,TRK-61710776,Maersk Line,2024-08-13,24,21,False,0,False,Passed Inspection,Delivered
PO68518,TRK-88111272,DHL Express,2025-06-01,29,29,False,0,False,Passed Inspection,Delivered
PO68519,TRK-29363618,Kuehne+Nagel,2023-11-05,3,9,True,6,False,Passed Inspection,Delivered
PO68520,TRK-18074123,DB Schenker Logistics,2025-07-03,5,7,True,2,False,Passed Inspection,Delivered
PO68521,TRK-50984643,FedEx Supply Chain,2023-12-04,29,29,False,0,False,Passed Inspection,Delivered
PO68522,TRK-25844014,FedEx Supply Chain,2023-07-01,13,26,True,13,True,Major Defect - Rejected,Delivered
PO68523,TRK-95324323,Maersk Line,2025-04-08,23,22,False,0,False,Passed Inspection,Delivered
PO68524,TRK-33157649,FedEx Supply Chain,2025-02-22,4,8,True,4,False,Passed Inspection,Delivered
PO68525,TRK-17688863,DB Schenker Logistics,2024-02-24,37,53,True,16,False,Passed Inspection,Delivered
PO68526,TRK-35042167,DHL Express,2025-01-19,23,39,True,16,False,Passed Inspection,Delivered
PO68527,TRK-82021988,Kuehne+Nagel,2025-03-27,17,19,True,2,False,Passed Inspection,Delivered
PO68528,TRK-23276303,Blue Dart Cargo,2025-06-14,33,33,False,0,False,Passed Inspection,Delivered
PO68529,TRK-46459809,DB Schenker Logistics,2025-11-23,14,14,False,0,False,Passed Inspection,Delivered
PO68530,TRK-33920499,Kuehne+Nagel,2025-08-31,20,38,True,18,False,Passed Inspection,Delivered
PO68531,TRK-33249347,Blue Dart Cargo,2024-05-10,5,14,True,9,False,Passed Inspection,Delivered
PO68532,TRK-66266303,Maersk Line,2023-10-02,24,22,False,0,False,Passed Inspection,Delivered
PO68533,TRK-37689959,Kuehne+Nagel,2023-05-13,28,26,False,0,False,Passed Inspection,Delivered
PO68534,TRK-52271199,Blue Dart Cargo,2024-10-09,20,19,False,0,False,Passed Inspection,Delivered
PO68535,TRK-66556115,Blue Dart Cargo,2025-01-21,24,22,False,0,False,Passed Inspection,Delivered
PO68536,TRK-42996225,Kuehne+Nagel,2025-03-04,20,37,True,17,False,Passed Inspection,Delivered
PO68537,TRK-55990379,DHL Express,2023-02-21,24,41,True,17,False,Passed Inspection,Delivered
PO68538,TRK-66429082,DB Schenker Logistics,2025-02-07,2,1,False,0,False,Passed Inspection,Delivered
PO68539,TRK-90359853,Kuehne+Nagel,2025-06-01,10,21,True,11,False,Passed Inspection,Delivered
PO68540,TRK-60422364,DHL Express,2025-03-17,14,16,True,2,False,Passed Inspection,Delivered
PO68541,TRK-35517461,DHL Express,2024-08-23,25,25,False,0,False,Passed Inspection,Delivered
PO68542,TRK-77913225,FedEx Supply Chain,2023-01-26,3,9,True,6,True,Major Defect - Rejected,Delivered
PO68543,TRK-23300068,FedEx Supply Chain,2024-07-09,15,19,True,4,False,Passed Inspection,Delivered
PO68544,TRK-64884961,DB Schenker Logistics,2025-01-08,21,33,True,12,False,Passed Inspection,Delivered
PO68545,TRK-49238882,DHL Express,2024-09-26,11,11,False,0,False,Passed Inspection,Delivered
PO68546,TRK-54654523,FedEx Supply Chain,2024-10-01,12,10,False,0,False,Passed Inspection,Delivered
PO68547,TRK-62945670,FedEx Supply Chain,2024-07-24,3,5,True,2,False,Passed Inspection,Delivered
PO68548,TRK-22951656,FedEx Supply Chain,2024-09-27,34,31,False,0,True,Minor Defect - Accepted,Delivered
PO68549,TRK-47518630,Kuehne+Nagel,2024-01-24,24,34,True,10,False,Passed Inspection,Delivered
PO68550,TRK-44825736,DB Schenker Logistics,2024-11-28,36,35,False,0,False,Passed Inspection,Delivered
PO68551,TRK-11450058,Kuehne+Nagel,2023-12-22,27,47,True,20,False,Passed Inspection,Delivered
PO68552,TRK-99747547,Blue Dart Cargo,2024-07-24,16,32,True,16,False,Passed Inspection,Delivered
PO68553,TRK-75010206,Kuehne+Nagel,2024-04-10,11,11,False,0,False,Passed Inspection,Delivered
PO68554,TRK-64191333,Blue Dart Cargo,2025-03-26,26,33,True,7,False,Passed Inspection,Delivered
PO68555,TRK-14878201,FedEx Supply Chain,2025-09-23,19,17,False,0,False,Passed Inspection,Delivered
PO68556,TRK-56175972,FedEx Supply Chain,2024-12-28,23,34,True,11,False,Passed Inspection,Delivered
PO68557,TRK-63839808,DB Schenker Logistics,2023-06-24,26,26,False,0,False,Passed Inspection,Delivered
PO68558,TRK-84810325,DHL Express,2025-01-31,21,31,True,10,False,Passed Inspection,Delivered
PO68559,TRK-33905068,DB Schenker Logistics,2024-01-25,18,34,True,16,False,Passed Inspection,Delivered
PO68560,TRK-17144545,FedEx Supply Chain,2023-03-30,17,34,True,17,False,Passed Inspection,Delivered
PO68561,TRK-24529054,Blue Dart Cargo,2023-08-10,11,11,False,0,False,Passed Inspection,Delivered
PO68562,TRK-64319270,Maersk Line,2026-02-01,20,33,True,13,False,Passed Inspection,In Transit
PO68563,TRK-97338037,Kuehne+Nagel,2024-05-12,31,30,False,0,False,Passed Inspection,Delivered
PO68564,TRK-13335902,FedEx Supply Chain,2023-09-15,39,37,False,0,False,Passed Inspection,Delivered
PO68565,TRK-41371695,FedEx Supply Chain,2023-06-06,13,10,False,0,False,Passed Inspection,Delivered
PO68566,TRK-99299092,DB Schenker Logistics,2025-01-27,27,45,True,18,False,Passed Inspection,Delivered
PO68567,TRK-58382619,DHL Express,2025-05-05,24,22,False,0,False,Passed Inspection,Delivered
PO68568,TRK-52686084,DHL Express,2024-03-06,26,44,True,18,False,Passed Inspection,Delivered
PO68569,TRK-92359384,Maersk Line,2023-04-28,6,4,False,0,False,Passed Inspection,Delivered
PO68570,TRK-84269420,DHL Express,2024-02-27,24,34,True,10,False,Passed Inspection,Delivered
PO68571,TRK-15843023,DHL Express,2025-01-27,31,29,False,0,False,Passed Inspection,Delivered
PO68572,TRK-84189628,Maersk Line,2023-06-12,26,38,True,12,False,Passed Inspection,Delivered
PO68573,TRK-57505370,DB Schenker Logistics,2023-11-08,19,18,False,0,False,Passed Inspection,Delivered
PO68574,TRK-47078655,DHL Express,2023-02-14,28,42,True,14,False,Passed Inspection,Delivered
PO68575,TRK-53348339,FedEx Supply Chain,2024-06-09,3,8,True,5,False,Passed Inspection,Delivered
PO68576,TRK-96450616,FedEx Supply Chain,2023-08-31,38,56,True,18,False,Passed Inspection,Delivered
PO68577,TRK-39250745,DB Schenker Logistics,2023-08-08,3,1,False,0,False,Passed Inspection,Delivered
PO68578,TRK-41019593,DHL Express,2023-05-19,18,15,False,0,False,Passed Inspection,Delivered
PO68579,TRK-31862981,FedEx Supply Chain,2025-03-15,5,5,False,0,False,Passed Inspection,Delivered
PO68580,TRK-74576560,DB Schenker Logistics,2024-07-08,20,18,False,0,False,Passed Inspection,Delivered
PO68581,TRK-13105676,DHL Express,2025-12-30,34,56,True,22,True,Major Defect - Rejected,Delivered
PO68582,TRK-27715674,DHL Express,2024-03-23,15,15,False,0,False,Passed Inspection,Delivered
PO68583,TRK-49081421,DHL Express,2023-09-20,23,20,False,0,False,Passed Inspection,Delivered
PO68584,TRK-40421762,Maersk Line,2023-09-21,21,40,True,19,False,Passed Inspection,Delivered
PO68585,TRK-95305207,DHL Express,2025-12-04,17,25,True,8,True,Major Defect - Rejected,Delivered
PO68586,TRK-34341172,Kuehne+Nagel,2024-11-02,27,26,False,0,False,Passed Inspection,Delivered
PO68587,TRK-27163519,Blue Dart Cargo,2024-01-18,28,26,False,0,False,Passed Inspection,Delivered
PO68588,TRK-70936918,DB Schenker Logistics,2024-12-30,13,13,False,0,False,Passed Inspection,Delivered
PO68589,TRK-77919208,DHL Express,2024-09-19,20,17,False,0,False,Passed Inspection,Delivered
PO68590,TRK-74858776,Kuehne+Nagel,2023-05-10,5,4,False,0,False,Passed Inspection,Delivered
PO68591,TRK-10513143,Blue Dart Cargo,2025-03-05,28,26,False,0,False,Passed Inspection,Delivered
PO68592,TRK-37992903,DB Schenker Logistics,2023-06-06,27,26,False,0,False,Passed Inspection,Delivered
PO68593,TRK-28216307,FedEx Supply Chain,2023-08-20,14,13,False,0,False,Passed Inspection,Delivered
PO68594,TRK-21793722,DHL Express,2025-03-15,17,23,True,6,False,Passed Inspection,Delivered
PO68595,TRK-73787541,DB Schenker Logistics,2024-05-28,26,26,False,0,False,Passed Inspection,Delivered
PO68596,TRK-68805918,Blue Dart Cargo,2023-09-14,16,13,False,0,False,Passed Inspection,Delivered
PO68597,TRK-95681014,Kuehne+Nagel,2023-03-29,13,13,False,0,False,Passed Inspection,Delivered
PO68598,TRK-81289068,FedEx Supply Chain,2024-11-14,23,33,True,10,False,Passed Inspection,Delivered
PO68599,TRK-46437393,FedEx Supply Chain,2025-02-13,13,11,False,0,False,Passed Inspection,Delivered
PO68600,TRK-72213483,DHL Express,2023-08-27,16,16,False,0,False,Passed Inspection,Delivered
PO68601,TRK-43139041,Maersk Line,2024-04-23,17,22,True,5,False,Passed Inspection,Delivered
PO68602,TRK-33543810,DHL Express,2024-01-31,19,19,False,0,False,Passed Inspection,Delivered
PO68603,TRK-38778550,FedEx Supply Chain,2025-10-02,20,29,True,9,False,Passed Inspection,Delivered
PO68604,TRK-99022744,Blue Dart Cargo,2025-05-29,14,13,False,0,False,Passed Inspection,Delivered
PO68605,TRK-24791826,DHL Express,2023-11-17,21,20,False,0,False,Passed Inspection,Delivered
PO68606,TRK-35878413,FedEx Supply Chain,2024-08-02,3,17,True,14,False,Passed Inspection,Delivered
PO68607,TRK-74621432,DHL Express,2025-11-08,34,31,False,0,False,Passed Inspection,Delivered
PO68608,TRK-93009224,Kuehne+Nagel,2024-02-21,31,38,True,7,False,Passed Inspection,Delivered
PO68609,TRK-29595702,DB Schenker Logistics,2023-07-29,37,55,True,18,False,Passed Inspection,Delivered
PO68610,TRK-98811318,DHL Express,2023-11-27,5,4,False,0,False,Passed Inspection,Delivered
PO68611,TRK-39546388,DHL Express,2024-12-07,33,42,True,9,False,Passed Inspection,Delivered
PO68612,TRK-77599698,FedEx Supply Chain,2025-12-29,10,7,False,0,False,Passed Inspection,Delivered
PO68613,TRK-68639813,Blue Dart Cargo,2024-01-14,24,41,True,17,False,Passed Inspection,Delivered
PO68614,TRK-40414798,DHL Express,2023-03-07,3,1,False,0,False,Passed Inspection,Delivered
PO68615,TRK-80722882,DHL Express,2023-09-02,28,45,True,17,True,Major Defect - Rejected,Delivered
PO68616,TRK-73950549,Kuehne+Nagel,2024-04-07,11,11,False,0,False,Passed Inspection,Delivered
PO68617,TRK-90683136,DHL Express,2023-05-09,11,26,True,15,False,Passed Inspection,Delivered
PO68618,TRK-35695697,Blue Dart Cargo,2023-03-09,27,29,True,2,False,Passed Inspection,Delivered
PO68619,TRK-57721553,DHL Express,2025-01-11,24,24,False,0,False,Passed Inspection,Delivered
PO68620,TRK-75528293,Blue Dart Cargo,2025-07-09,14,18,True,4,False,Passed Inspection,Delivered
PO68621,TRK-75525697,Blue Dart Cargo,2023-09-20,8,7,False,0,False,Passed Inspection,Delivered
PO68622,TRK-84107552,Blue Dart Cargo,2024-09-07,38,43,True,5,False,Passed Inspection,Delivered
PO68623,TRK-95440329,Kuehne+Nagel,2024-09-25,8,6,False,0,False,Passed Inspection,Delivered
PO68624,TRK-92335579,FedEx Supply Chain,2025-01-16,17,15,False,0,False,Passed Inspection,Delivered
PO68625,TRK-75846378,Maersk Line,2026-01-19,22,42,True,20,False,Passed Inspection,In Transit
PO68626,TRK-13162311,Blue Dart Cargo,2025-09-28,28,32,True,4,False,Passed Inspection,Delivered
PO68627,TRK-85776917,DHL Express,2024-01-14,24,33,True,9,False,Passed Inspection,Delivered
PO68628,TRK-83660964,FedEx Supply Chain,2026-01-05,10,32,True,22,False,Passed Inspection,In Transit
PO68629,TRK-22558533,Kuehne+Nagel,2023-03-08,11,28,True,17,False,Passed Inspection,Delivered
PO68630,TRK-25344391,Kuehne+Nagel,2025-12-08,22,19,False,0,False,Passed Inspection,Delivered
PO68631,TRK-25933496,DHL Express,2023-06-20,15,14,False,0,False,Passed Inspection,Delivered
PO68632,TRK-69423858,Kuehne+Nagel,2023-05-29,17,24,True,7,False,Passed Inspection,Delivered
PO68633,TRK-31239095,FedEx Supply Chain,2023-06-16,18,36,True,18,False,Passed Inspection,Delivered
PO68634,TRK-16721931,Blue Dart Cargo,2023-06-18,37,35,False,0,False,Passed Inspection,Delivered
PO68635,TRK-70429213,Maersk Line,2024-05-24,2,2,False,0,False,Passed Inspection,Delivered
PO68636,TRK-85210270,DHL Express,2024-12-15,17,14,False,0,False,Passed Inspection,Delivered
PO68637,TRK-51240721,FedEx Supply Chain,2025-04-24,30,29,False,0,False,Passed Inspection,Delivered
PO68638,TRK-94642990,FedEx Supply Chain,2023-01-26,11,8,False,0,False,Passed Inspection,Delivered
PO68639,TRK-42775959,Kuehne+Nagel,2023-12-09,14,18,True,4,False,Passed Inspection,Delivered
PO68640,TRK-23273287,Blue Dart Cargo,2023-06-17,4,23,True,19,False,Passed Inspection,Delivered
PO68641,TRK-76630373,Blue Dart Cargo,2023-06-29,22,20,False,0,False,Passed Inspection,Delivered
PO68642,TRK-17982706,Maersk Line,2025-04-19,22,22,False,0,False,Passed Inspection,Delivered
PO68643,TRK-75288116,Maersk Line,2024-12-29,12,27,True,15,False,Passed Inspection,Delivered
PO68644,TRK-29287770,Maersk Line,2023-09-11,26,24,False,0,False,Passed Inspection,Delivered
PO68645,TRK-82836561,Maersk Line,2023-12-15,5,19,True,14,False,Passed Inspection,Delivered
PO68646,TRK-53671595,Maersk Line,2025-11-12,17,34,True,17,False,Passed Inspection,Delivered
PO68647,TRK-15532993,DHL Express,2024-10-01,13,10,False,0,False,Passed Inspection,Delivered
PO68648,TRK-68859394,Maersk Line,2023-10-13,26,24,False,0,True,Major Defect - Rejected,Delivered
PO68649,TRK-70991336,Kuehne+Nagel,2025-11-14,12,26,True,14,False,Passed Inspection,Delivered
PO68650,TRK-94352957,DHL Express,2023-09-10,24,35,True,11,False,Passed Inspection,Delivered
PO68651,TRK-83565031,DB Schenker Logistics,2023-12-12,20,26,True,6,False,Passed Inspection,Delivered
PO68652,TRK-98898704,FedEx Supply Chain,2025-03-02,34,33,False,0,False,Passed Inspection,Delivered
PO68653,TRK-92880897,Maersk Line,2024-07-31,19,16,False,0,False,Passed Inspection,Delivered
PO68654,TRK-61461942,Maersk Line,2023-04-12,28,26,False,0,False,Passed Inspection,Delivered
PO68655,TRK-22238187,Blue Dart Cargo,2025-06-28,29,26,False,0,False,Passed Inspection,Delivered
PO68656,TRK-96395656,DB Schenker Logistics,2023-09-21,15,14,False,0,False,Passed Inspection,Delivered
PO68657,TRK-94549959,Kuehne+Nagel,2025-02-26,8,30,True,22,False,Passed Inspection,Delivered
PO68658,TRK-15210763,Kuehne+Nagel,2024-01-05,3,3,False,0,False,Passed Inspection,Delivered
PO68659,TRK-43253309,Blue Dart Cargo,2025-04-03,2,1,False,0,False,Passed Inspection,Delivered
PO68660,TRK-63380685,DB Schenker Logistics,2025-09-25,15,15,False,0,False,Passed Inspection,Delivered
PO68661,TRK-78849337,Kuehne+Nagel,2025-05-16,23,21,False,0,False,Passed Inspection,Delivered
PO68662,TRK-31957334,Blue Dart Cargo,2025-10-27,22,22,False,0,False,Passed Inspection,Delivered
PO68663,TRK-13080361,Maersk Line,2024-09-04,21,21,False,0,False,Passed Inspection,Delivered
PO68664,TRK-34571551,Kuehne+Nagel,2023-03-28,15,15,False,0,False,Passed Inspection,Delivered
PO68665,TRK-98811347,Kuehne+Nagel,2024-09-11,23,33,True,10,False,Passed Inspection,Delivered
PO68666,TRK-27204348,Blue Dart Cargo,2024-06-17,29,28,False,0,False,Passed Inspection,Delivered
PO68667,TRK-76843861,DHL Express,2025-03-18,18,20,True,2,True,Major Defect - Rejected,Delivered
PO68668,TRK-73887484,Maersk Line,2023-10-30,16,30,True,14,False,Passed Inspection,Delivered
PO68669,TRK-83335945,Maersk Line,2025-03-10,26,36,True,10,False,Passed Inspection,Delivered
PO68670,TRK-27025496,Maersk Line,2024-06-16,34,49,True,15,False,Passed Inspection,Delivered
PO68671,TRK-13889310,DHL Express,2025-01-12,12,9,False,0,False,Passed Inspection,Delivered
PO68672,TRK-24266967,Maersk Line,2024-04-09,5,5,False,0,False,Passed Inspection,Delivered
PO68673,TRK-15211848,Blue Dart Cargo,2024-03-02,8,8,False,0,True,Minor Defect - Accepted,Delivered
PO68674,TRK-76838491,FedEx Supply Chain,2023-08-24,3,1,False,0,False,Passed Inspection,Delivered
PO68675,TRK-88764645,DHL Express,2025-07-28,17,32,True,15,False,Passed Inspection,Delivered
PO68676,TRK-87053431,Blue Dart Cargo,2023-04-10,24,24,False,0,False,Passed Inspection,Delivered
PO68677,TRK-85100679,DB Schenker Logistics,2023-09-19,3,3,False,0,False,Passed Inspection,Delivered
PO68678,TRK-80644457,DHL Express,2024-04-15,6,3,False,0,False,Passed Inspection,Delivered
PO68679,TRK-42901851,DB Schenker Logistics,2023-07-16,28,26,False,0,False,Passed Inspection,Delivered
PO68680,TRK-14380772,DHL Express,2025-10-26,26,26,False,0,False,Passed Inspection,Delivered
PO68681,TRK-90067625,FedEx Supply Chain,2024-02-05,24,23,False,0,False,Passed Inspection,Delivered
PO68682,TRK-12396547,DHL Express,2023-09-30,8,7,False,0,False,Passed Inspection,Delivered
PO68683,TRK-24770724,DB Schenker Logistics,2023-11-06,32,32,False,0,False,Passed Inspection,Delivered
PO68684,TRK-82263106,Blue Dart Cargo,2023-08-16,19,18,False,0,False,Passed Inspection,Delivered
PO68685,TRK-22992028,FedEx Supply Chain,2025-01-21,5,25,True,20,False,Passed Inspection,Delivered
PO68686,TRK-15873045,Blue Dart Cargo,2024-06-28,20,18,False,0,False,Passed Inspection,Delivered
PO68687,TRK-96281307,DB Schenker Logistics,2023-09-24,14,14,False,0,False,Passed Inspection,Delivered
PO68688,TRK-41037436,FedEx Supply Chain,2025-08-15,2,1,False,0,False,Passed Inspection,Delivered
PO68689,TRK-75622063,FedEx Supply Chain,2025-01-10,24,22,False,0,False,Passed Inspection,Delivered
PO68690,TRK-11579148,Blue Dart Cargo,2024-05-01,32,45,True,13,False,Passed Inspection,Delivered
PO68691,TRK-78725904,Blue Dart Cargo,2024-07-28,3,13,True,10,False,Passed Inspection,Delivered
PO68692,TRK-58039950,Kuehne+Nagel,2025-01-22,24,34,True,10,False,Passed Inspection,Delivered
PO68693,TRK-51814414,DB Schenker Logistics,2023-06-18,5,2,False,0,False,Passed Inspection,Delivered
PO68694,TRK-21255036,DHL Express,2025-06-25,11,21,True,10,False,Passed Inspection,Delivered
PO68695,TRK-35802000,Blue Dart Cargo,2023-11-12,33,33,False,0,False,Passed Inspection,Delivered
PO68696,TRK-44117928,Maersk Line,2023-02-13,14,11,False,0,False,Passed Inspection,Delivered
PO68697,TRK-20578125,Kuehne+Nagel,2024-08-17,20,23,True,3,False,Passed Inspection,Delivered
PO68698,TRK-11489508,Blue Dart Cargo,2025-09-16,12,30,True,18,False,Passed Inspection,Delivered
PO68699,TRK-73482924,Maersk Line,2025-03-23,10,10,False,0,True,Minor Defect - Accepted,Delivered
PO68700,TRK-82456822,FedEx Supply Chain,2024-01-21,26,48,True,22,False,Passed Inspection,Delivered
PO68701,TRK-68349141,Maersk Line,2024-03-24,15,12,False,0,False,Passed Inspection,Delivered
PO68702,TRK-31910046,DB Schenker Logistics,2024-10-31,17,17,False,0,False,Passed Inspection,Delivered
PO68703,TRK-69647562,Maersk Line,2023-09-26,14,14,False,0,True,Major Defect - Rejected,Delivered
PO68704,TRK-86150604,FedEx Supply Chain,2025-07-01,17,15,False,0,False,Passed Inspection,Delivered
PO68705,TRK-67869483,FedEx Supply Chain,2023-12-19,12,29,True,17,False,Passed Inspection,Delivered
PO68706,TRK-42364694,Kuehne+Nagel,2023-09-19,23,24,True,1,False,Passed Inspection,Delivered
PO68707,TRK-59335304,DHL Express,2023-05-10,26,25,False,0,False,Passed Inspection,Delivered
PO68708,TRK-74799685,Blue Dart Cargo,2025-03-02,17,32,True,15,False,Passed Inspection,Delivered
PO68709,TRK-22402329,Kuehne+Nagel,2023-02-25,23,28,True,5,False,Passed Inspection,Delivered
PO68710,TRK-42702539,DB Schenker Logistics,2025-07-04,17,34,True,17,False,Passed Inspection,Delivered
PO68711,TRK-68104478,DHL Express,2025-12-11,3,10,True,7,False,Passed Inspection,Delivered
PO68712,TRK-37182965,FedEx Supply Chain,2023-06-06,35,35,False,0,False,Passed Inspection,Delivered
PO68713,TRK-83712497,FedEx Supply Chain,2023-05-15,21,29,True,8,False,Passed Inspection,Delivered
PO68714,TRK-97178356,FedEx Supply Chain,2025-11-26,20,37,True,17,False,Passed Inspection,Delivered
PO68715,TRK-18986042,Blue Dart Cargo,2023-06-20,37,34,False,0,False,Passed Inspection,Delivered
PO68716,TRK-42475680,Maersk Line,2024-04-15,24,24,False,0,False,Passed Inspection,Delivered
PO68717,TRK-97600291,Blue Dart Cargo,2025-09-13,21,33,True,12,False,Passed Inspection,Delivered
PO68718,TRK-33486345,Maersk Line,2023-06-18,17,16,False,0,False,Passed Inspection,Delivered
PO68719,TRK-84226246,Maersk Line,2025-02-10,23,45,True,22,False,Passed Inspection,Delivered
PO68720,TRK-91536387,DB Schenker Logistics,2024-03-18,26,24,False,0,False,Passed Inspection,Delivered
PO68721,TRK-60954228,Kuehne+Nagel,2024-05-08,17,16,False,0,False,Passed Inspection,Delivered
PO68722,TRK-65490481,Kuehne+Nagel,2025-11-04,8,19,True,11,False,Passed Inspection,Delivered
PO68723,TRK-19162841,DHL Express,2025-01-05,8,25,True,17,False,Passed Inspection,Delivered
PO68724,TRK-67194284,Blue Dart Cargo,2024-01-12,5,27,True,22,False,Passed Inspection,Delivered
PO68725,TRK-76920753,DHL Express,2025-10-30,10,10,False,0,False,Passed Inspection,Delivered
PO68726,TRK-25029760,DHL Express,2024-10-22,27,25,False,0,True,Major Defect - Rejected,Delivered
PO68727,TRK-40349688,DB Schenker Logistics,2023-05-23,34,34,False,0,False,Passed Inspection,Delivered
PO68728,TRK-44553859,Maersk Line,2024-04-01,28,27,False,0,False,Passed Inspection,Delivered
PO68729,TRK-90965301,DHL Express,2023-10-06,14,12,False,0,False,Passed Inspection,Delivered
PO68730,TRK-93413772,DB Schenker Logistics,2025-01-01,16,28,True,12,False,Passed Inspection,Delivered
PO68731,TRK-37105956,DB Schenker Logistics,2025-09-05,17,36,True,19,False,Passed Inspection,Delivered
PO68732,TRK-97876620,FedEx Supply Chain,2023-02-13,2,1,False,0,False,Passed Inspection,Delivered
PO68733,TRK-18565863,Kuehne+Nagel,2025-06-21,29,48,True,19,False,Passed Inspection,Delivered
PO68734,TRK-93426050,Kuehne+Nagel,2025-10-23,26,23,False,0,False,Passed Inspection,Delivered
PO68735,TRK-10706284,Kuehne+Nagel,2026-01-03,2,10,True,8,False,Passed Inspection,In Transit
PO68736,TRK-86276937,Kuehne+Nagel,2025-01-11,3,18,True,15,False,Passed Inspection,Delivered
PO68737,TRK-35226715,DHL Express,2024-01-03,19,24,True,5,False,Passed Inspection,Delivered
PO68738,TRK-38260885,DB Schenker Logistics,2023-07-09,14,30,True,16,False,Passed Inspection,Delivered
PO68739,TRK-83449332,FedEx Supply Chain,2025-11-30,31,30,False,0,False,Passed Inspection,Delivered
PO68740,TRK-80503595,Kuehne+Nagel,2024-04-15,19,19,False,0,False,Passed Inspection,Delivered
PO68741,TRK-97044897,Maersk Line,2024-01-13,2,1,False,0,False,Passed Inspection,Delivered
PO68742,TRK-21842466,FedEx Supply Chain,2025-04-09,26,26,False,0,False,Passed Inspection,Delivered
PO68743,TRK-93569028,FedEx Supply Chain,2025-03-11,17,17,False,0,False,Passed Inspection,Delivered
PO68744,TRK-69406290,Maersk Line,2025-06-25,17,20,True,3,False,Passed Inspection,Delivered
PO68745,TRK-44276994,FedEx Supply Chain,2025-09-20,29,27,False,0,False,Passed Inspection,Delivered
PO68746,TRK-29742773,DHL Express,2025-08-31,14,13,False,0,False,Passed Inspection,Delivered
PO68747,TRK-76311340,DB Schenker Logistics,2023-08-03,9,27,True,18,False,Passed Inspection,Delivered
PO68748,TRK-93850523,Maersk Line,2023-08-08,14,34,True,20,False,Passed Inspection,Delivered
PO68749,TRK-94788453,FedEx Supply Chain,2023-09-15,35,32,False,0,False,Passed Inspection,Delivered
PO68750,TRK-99758227,FedEx Supply Chain,2025-01-08,32,52,True,20,False,Passed Inspection,Delivered
PO68751,TRK-78437828,DHL Express,2024-10-13,11,15,True,4,False,Passed Inspection,Delivered
PO68752,TRK-60570968,FedEx Supply Chain,2025-09-11,26,46,True,20,False,Passed Inspection,Delivered
PO68753,TRK-89205915,Maersk Line,2025-07-21,10,9,False,0,False,Passed Inspection,Delivered
PO68754,TRK-46897724,Maersk Line,2025-06-10,4,1,False,0,False,Passed Inspection,Delivered
PO68755,TRK-73761400,Maersk Line,2023-04-25,28,28,False,0,False,Passed Inspection,Delivered
PO68756,TRK-87505001,Blue Dart Cargo,2025-02-04,5,4,False,0,False,Passed Inspection,Delivered
PO68757,TRK-97233461,Maersk Line,2025-08-04,17,15,False,0,False,Passed Inspection,Delivered
PO68758,TRK-89030309,Maersk Line,2026-01-06,26,26,False,0,False,Passed Inspection,In Transit
